transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,previous_transactions,previous_successes,previous_failures,previous_success_rate,retry_count,days_since_failure,checkout_abandoned,customer_lifetime_value,recovered
txn_001593,cust_01392,2364.2,wallet,success,none,18,14,4,0.7778,0,0.0,0,104510.84,1
txn_001594,cust_01772,938.71,upi,success,none,39,34,5,0.8718,0,0.0,0,120328.86,1
txn_001595,cust_01598,171.64,upi,success,none,38,34,4,0.8947,0,0.0,0,149941.26,1
txn_001596,cust_00617,675.18,netbanking,failed,technical_error,4,4,0,1.0,2,7.5,0,145291.4,0
txn_001597,cust_00821,8047.48,netbanking,failed,technical_error,6,5,1,0.8333,1,2.72,0,109335.12,1
txn_001598,cust_01264,2019.15,card,success,none,32,25,7,0.7812,0,0.0,0,145196.7,1
txn_001599,cust_00162,2890.23,card,success,none,4,3,1,0.75,0,0.0,0,14752.47,1
txn_001600,cust_01342,1518.6,netbanking,abandoned,none,12,11,1,0.9167,0,4.64,1,83681.97,1
txn_001601,cust_00669,1117.04,wallet,abandoned,none,7,6,1,0.8571,0,1.71,1,37254.15,0
txn_001602,cust_01456,1360.46,upi,success,none,37,34,3,0.9189,0,0.0,0,63708.67,1
txn_001603,cust_01801,1712.03,upi,failed,authentication_failed,23,19,4,0.8261,0,6.27,0,76589.91,0
txn_001604,cust_00855,447.35,wallet,success,none,29,22,7,0.7586,0,0.0,0,149592.1,1
txn_001605,cust_00814,2872.86,card,failed,technical_error,22,18,4,0.8182,0,1.39,0,41709.27,1
txn_001606,cust_02369,4112.67,upi,success,none,5,4,1,0.8,0,0.0,0,140582.26,1
txn_001607,cust_02004,1100.38,netbanking,failed,network_error,36,34,2,0.9444,3,2.75,0,129861.38,0
txn_001608,cust_02077,793.9,netbanking,success,none,20,15,5,0.75,0,0.0,0,91378.31,1
txn_001609,cust_01872,637.84,upi,success,none,32,27,5,0.8438,0,0.0,0,30598.35,1
txn_001610,cust_01640,7779.26,upi,success,none,37,34,3,0.9189,0,0.0,0,16512.42,1
txn_001611,cust_00268,852.12,wallet,abandoned,none,35,30,5,0.8571,0,4.6,1,120180.36,1
txn_001612,cust_00346,2574.25,wallet,failed,insufficient_funds,12,6,6,0.5,2,10.24,0,29539.6,0
txn_001613,cust_00186,1108.13,card,failed,bank_decline,7,5,2,0.7143,0,1.88,0,57998.72,1
txn_001614,cust_01925,1049.82,upi,success,none,11,5,6,0.4545,0,0.0,0,76329.57,1
txn_001615,cust_01201,623.44,netbanking,success,none,18,12,6,0.6667,0,0.0,0,134997.44,1
txn_001616,cust_01718,507.6,card,success,none,40,30,10,0.75,0,0.0,0,88548.84,1
txn_001617,cust_00621,2807.14,card,success,none,31,18,13,0.5806,0,0.0,0,34412.49,1
txn_001618,cust_00666,496.25,upi,success,none,21,15,6,0.7143,0,0.0,0,26609.1,1
txn_001619,cust_01529,2127.11,netbanking,success,none,4,3,1,0.75,0,0.0,0,145911.33,1
txn_001620,cust_00106,1466.43,netbanking,success,none,7,6,1,0.8571,0,0.0,0,10031.29,1
txn_001621,cust_00592,2843.07,wallet,success,none,29,26,3,0.8966,0,0.0,0,11950.12,1
txn_001622,cust_02452,727.81,card,success,none,38,31,7,0.8158,0,0.0,0,117737.81,1
txn_001623,cust_00913,3944.76,upi,success,none,25,19,6,0.76,0,0.0,0,129760.41,1
txn_001624,cust_01949,1163.06,wallet,abandoned,none,8,6,2,0.75,0,6.01,1,15518.12,1
txn_001625,cust_00551,17884.59,upi,success,none,10,8,2,0.8,0,0.0,0,132926.65,1
txn_001626,cust_01053,266.62,card,success,none,14,13,1,0.9286,0,0.0,0,114517.08,1
txn_001627,cust_00395,15198.24,wallet,success,none,29,27,2,0.931,0,0.0,0,19528.7,1
txn_001628,cust_02340,1180.43,card,success,none,7,6,1,0.8571,0,0.0,0,68028.37,1
txn_001629,cust_00585,1673.72,card,success,none,15,9,6,0.6,0,0.0,0,141866.93,1
txn_001630,cust_01655,731.95,netbanking,failed,insufficient_funds,37,32,5,0.8649,1,3.24,0,97994.46,1
txn_001631,cust_01234,278.97,netbanking,failed,authentication_failed,29,28,1,0.9655,2,10.66,0,83990.77,1
txn_001632,cust_01729,789.66,netbanking,success,none,18,16,2,0.8889,0,0.0,0,61043.12,1
txn_001633,cust_00141,929.19,wallet,success,none,26,24,2,0.9231,0,0.0,0,20500.86,1
txn_001634,cust_00747,1608.09,upi,success,none,37,36,1,0.973,0,0.0,0,147681.53,1
txn_001635,cust_00975,4109.84,card,success,none,30,28,2,0.9333,0,0.0,0,136906.5,1
txn_001636,cust_01970,1620.89,wallet,failed,bank_decline,31,28,3,0.9032,3,6.38,0,138731.26,0
txn_001637,cust_01077,1649.36,wallet,success,none,5,5,0,1.0,0,0.0,0,147934.45,1
txn_001638,cust_02108,1967.2,netbanking,success,none,20,18,2,0.9,0,0.0,0,104325.26,1
txn_001639,cust_01046,231.61,netbanking,failed,authentication_failed,19,12,7,0.6316,3,9.32,0,55764.04,0
txn_001640,cust_01403,254.04,netbanking,success,none,37,22,15,0.5946,0,0.0,0,20458.54,1
txn_001641,cust_00105,299.77,card,success,none,4,3,1,0.75,0,0.0,0,101331.32,1
txn_001642,cust_00456,922.17,upi,success,none,15,14,1,0.9333,0,0.0,0,128545.93,1
txn_001643,cust_01424,206.08,netbanking,success,none,28,23,5,0.8214,0,0.0,0,104410.62,1
txn_001644,cust_00340,671.97,card,success,none,28,19,9,0.6786,0,0.0,0,149498.09,1
txn_001645,cust_02093,340.96,card,success,none,33,24,9,0.7273,0,0.0,0,22225.81,1
txn_001646,cust_00069,2181.39,card,failed,network_error,33,31,2,0.9394,1,7.92,0,91736.56,0
txn_001647,cust_00193,2074.87,netbanking,success,none,18,14,4,0.7778,0,0.0,0,53320.77,1
txn_001648,cust_02175,991.64,card,success,none,38,28,10,0.7368,0,0.0,0,25025.69,1
txn_001649,cust_00679,200.34,card,failed,bank_decline,10,6,4,0.6,3,12.03,0,39139.27,0
txn_001650,cust_01642,1056.65,netbanking,success,none,5,3,2,0.6,0,0.0,0,36461.39,1
txn_001651,cust_01726,1860.55,wallet,success,none,17,7,10,0.4118,0,0.0,0,58073.48,1
txn_001652,cust_01229,3013.11,upi,success,none,21,17,4,0.8095,0,0.0,0,54744.33,1
txn_001653,cust_01277,7734.18,card,abandoned,none,16,13,3,0.8125,0,4.33,1,38649.57,0
txn_001654,cust_00243,4099.0,wallet,success,none,29,25,4,0.8621,0,0.0,0,92285.2,1
txn_001655,cust_00657,1579.36,card,success,none,25,12,13,0.48,0,0.0,0,80354.77,1
txn_001656,cust_01717,1007.03,wallet,success,none,1,1,0,1.0,0,0.0,0,118196.05,1
txn_001657,cust_01436,637.19,upi,success,none,40,34,6,0.85,0,0.0,0,103298.36,1
txn_001658,cust_00576,5196.09,wallet,success,none,2,2,0,1.0,0,0.0,0,20638.68,1
txn_001659,cust_00622,1582.23,card,success,none,7,5,2,0.7143,0,0.0,0,53166.99,1
txn_001660,cust_01342,2516.3,upi,success,none,12,11,1,0.9167,0,0.0,0,83681.97,1
txn_001661,cust_02148,742.32,upi,failed,technical_error,3,3,0,1.0,3,3.33,0,100619.25,0
txn_001662,cust_00512,387.26,wallet,success,none,13,10,3,0.7692,0,0.0,0,93512.78,1
txn_001663,cust_01399,897.54,netbanking,abandoned,none,35,31,4,0.8857,0,0.38,1,60259.66,0
txn_001664,cust_01047,989.37,upi,success,none,15,9,6,0.6,0,0.0,0,33650.16,1
txn_001665,cust_00690,1622.58,wallet,failed,bank_decline,38,29,9,0.7632,0,1.33,0,9369.65,0
txn_001666,cust_02454,640.7,netbanking,success,none,10,9,1,0.9,0,0.0,0,56338.4,1
txn_001667,cust_02026,1373.3,wallet,success,none,10,10,0,1.0,0,0.0,0,6951.15,1
txn_001668,cust_01148,4349.02,netbanking,failed,technical_error,31,26,5,0.8387,2,5.93,0,114482.72,0
txn_001669,cust_01461,251.4,upi,success,none,14,12,2,0.8571,0,0.0,0,6934.2,1
txn_001670,cust_01989,161.27,card,success,none,21,20,1,0.9524,0,0.0,0,106842.56,1
txn_001671,cust_01777,4656.01,netbanking,success,none,30,24,6,0.8,0,0.0,0,38547.81,1
txn_001672,cust_01999,309.94,wallet,success,none,17,14,3,0.8235,0,0.0,0,22817.83,1
txn_001673,cust_01568,915.92,upi,success,none,17,15,2,0.8824,0,0.0,0,137696.86,1
txn_001674,cust_00404,2461.39,upi,success,none,2,2,0,1.0,0,0.0,0,149936.29,1
txn_001675,cust_01478,1262.4,wallet,failed,insufficient_funds,39,35,4,0.8974,2,9.09,0,9199.26,0
txn_001676,cust_01888,1244.78,upi,abandoned,none,4,2,2,0.5,0,5.71,1,15871.53,0
txn_001677,cust_01769,1440.0,upi,success,none,33,32,1,0.9697,0,0.0,0,3987.8,1
txn_001678,cust_01348,16625.85,upi,success,none,25,22,3,0.88,0,0.0,0,144610.53,1
txn_001679,cust_00117,7947.6,wallet,failed,network_error,32,15,17,0.4688,2,11.48,0,72722.4,0
txn_001680,cust_01019,669.33,netbanking,success,none,1,1,0,1.0,0,0.0,0,45460.44,1
txn_001681,cust_01877,3831.03,netbanking,failed,bank_decline,36,32,4,0.8889,1,7.86,0,74956.85,0
txn_001682,cust_01319,2220.54,wallet,failed,bank_decline,40,37,3,0.925,3,12.01,0,132581.51,0
txn_001683,cust_02205,1313.55,card,success,none,35,28,7,0.8,0,0.0,0,124300.75,1
txn_001684,cust_00371,540.3,wallet,success,none,34,24,10,0.7059,0,0.0,0,57676.33,1
txn_001685,cust_00763,2103.52,wallet,success,none,27,19,8,0.7037,0,0.0,0,8935.28,1
txn_001686,cust_01989,986.29,netbanking,success,none,21,20,1,0.9524,0,0.0,0,106842.56,1
txn_001687,cust_01481,916.39,card,abandoned,none,11,8,3,0.7273,0,2.33,1,74965.53,1
txn_001688,cust_02384,621.99,netbanking,failed,technical_error,36,31,5,0.8611,2,10.62,0,67281.89,0
txn_001689,cust_01631,3640.31,upi,success,none,40,29,11,0.725,0,0.0,0,118261.78,1
txn_001690,cust_02450,621.58,wallet,failed,bank_decline,26,23,3,0.8846,2,7.51,0,118582.42,0
txn_001691,cust_01578,625.38,upi,failed,network_error,12,11,1,0.9167,0,4.6,0,53737.54,1
txn_001692,cust_00168,2915.91,card,success,none,28,25,3,0.8929,0,0.0,0,84575.12,1
txn_001693,cust_01122,1159.41,upi,success,none,4,4,0,1.0,0,0.0,0,84795.51,1
txn_001694,cust_00897,1191.04,card,failed,authentication_failed,35,21,14,0.6,1,2.12,0,44161.08,1
txn_001695,cust_00086,3762.71,wallet,failed,authentication_failed,13,12,1,0.9231,1,5.83,0,107229.4,0
txn_001696,cust_02380,4982.57,wallet,success,none,23,22,1,0.9565,0,0.0,0,129194.95,1
txn_001697,cust_01586,159.52,netbanking,failed,network_error,9,7,2,0.7778,2,6.1,0,63465.99,1
txn_001698,cust_00962,1177.59,netbanking,success,none,40,28,12,0.7,0,0.0,0,116416.31,1
txn_001699,cust_00551,326.93,netbanking,failed,bank_decline,10,8,2,0.8,1,1.44,0,132926.65,0
txn_001700,cust_02079,909.78,wallet,success,none,29,24,5,0.8276,0,0.0,0,57830.62,1
txn_001701,cust_02475,1330.44,card,failed,technical_error,36,28,8,0.7778,1,6.57,0,24891.17,0
txn_001702,cust_00218,939.31,wallet,success,none,14,12,2,0.8571,0,0.0,0,65053.33,1
txn_001703,cust_01787,480.45,upi,abandoned,none,18,16,2,0.8889,0,1.28,1,39910.89,1
txn_001704,cust_02290,456.68,upi,failed,authentication_failed,37,27,10,0.7297,1,0.99,0,41092.29,1
txn_001705,cust_01131,2773.71,netbanking,abandoned,none,5,3,2,0.6,0,5.12,1,29036.33,0
txn_001706,cust_02011,6215.55,wallet,failed,bank_decline,4,3,1,0.75,3,3.09,0,2931.82,0
txn_001707,cust_02206,170.63,netbanking,success,none,28,16,12,0.5714,0,0.0,0,78784.59,1
txn_001708,cust_02081,965.24,wallet,success,none,35,29,6,0.8286,0,0.0,0,33759.99,1
txn_001709,cust_02404,2784.89,netbanking,failed,technical_error,16,12,4,0.75,0,10.0,0,25327.15,1
txn_001710,cust_00491,1296.46,upi,success,none,30,27,3,0.9,0,0.0,0,96047.79,1
txn_001711,cust_00661,439.8,card,success,none,30,23,7,0.7667,0,0.0,0,138253.2,1
txn_001712,cust_00735,830.65,card,success,none,40,33,7,0.825,0,0.0,0,20526.31,1
txn_001713,cust_00490,1811.93,netbanking,success,none,38,23,15,0.6053,0,0.0,0,22324.54,1
txn_001714,cust_02352,985.16,wallet,failed,authentication_failed,30,17,13,0.5667,3,2.03,0,95125.12,0
txn_001715,cust_00393,1276.68,netbanking,success,none,39,33,6,0.8462,0,0.0,0,112594.7,1
txn_001716,cust_01033,1314.01,wallet,success,none,26,21,5,0.8077,0,0.0,0,100719.12,1
txn_001717,cust_00822,792.92,card,success,none,6,6,0,1.0,0,0.0,0,65160.47,1
txn_001718,cust_00335,3030.76,netbanking,success,none,2,2,0,1.0,0,0.0,0,14864.95,1
txn_001719,cust_01056,830.9,upi,failed,insufficient_funds,34,29,5,0.8529,0,9.59,0,105861.15,1
txn_001720,cust_00008,490.06,upi,success,none,36,28,8,0.7778,0,0.0,0,30626.81,1
txn_001721,cust_00114,12452.04,netbanking,failed,bank_decline,35,24,11,0.6857,1,8.95,0,125568.11,0
txn_001722,cust_02193,1239.18,card,abandoned,none,22,17,5,0.7727,0,0.77,1,138430.44,1
txn_001723,cust_00634,100.0,netbanking,success,none,2,2,0,1.0,0,0.0,0,14671.89,1
txn_001724,cust_00728,4697.31,card,failed,authentication_failed,32,18,14,0.5625,0,8.75,0,29608.78,0
txn_001725,cust_00493,4682.23,netbanking,abandoned,none,1,1,0,1.0,0,0.84,1,134937.37,1
txn_001726,cust_02418,2115.77,card,failed,authentication_failed,2,2,0,1.0,1,8.49,0,23670.25,0
txn_001727,cust_01382,2519.05,wallet,abandoned,none,27,20,7,0.7407,0,3.88,1,137896.54,1
txn_001728,cust_01835,11611.4,upi,success,none,24,17,7,0.7083,0,0.0,0,142560.22,1
txn_001729,cust_01009,511.42,netbanking,success,none,4,4,0,1.0,0,0.0,0,136282.61,1
txn_001730,cust_02011,1530.33,card,failed,insufficient_funds,4,3,1,0.75,2,0.91,0,2931.82,0
txn_001731,cust_01968,9601.77,upi,failed,insufficient_funds,4,3,1,0.75,2,12.77,0,83430.72,0
txn_001732,cust_02179,11867.62,wallet,failed,bank_decline,33,15,18,0.4545,2,4.55,0,6839.44,0
txn_001733,cust_00812,928.81,netbanking,abandoned,none,13,8,5,0.6154,0,3.04,1,43630.52,1
txn_001734,cust_00338,9998.1,wallet,success,none,38,32,6,0.8421,0,0.0,0,55984.05,1
txn_001735,cust_02299,2988.81,wallet,success,none,32,17,15,0.5312,0,0.0,0,92460.22,1
txn_001736,cust_01177,5974.25,upi,success,none,18,16,2,0.8889,0,0.0,0,80824.98,1
txn_001737,cust_00366,2892.34,netbanking,failed,technical_error,37,20,17,0.5405,1,9.01,0,142419.72,0
txn_001738,cust_02189,1817.92,upi,success,none,27,21,6,0.7778,0,0.0,0,90524.97,1
txn_001739,cust_00772,12202.39,netbanking,abandoned,none,31,23,8,0.7419,0,0.46,1,67841.62,0
txn_001740,cust_01777,789.49,card,success,none,30,24,6,0.8,0,0.0,0,38547.81,1
txn_001741,cust_00184,8975.76,card,success,none,27,24,3,0.8889,0,0.0,0,120533.04,1
txn_001742,cust_00908,10516.38,netbanking,success,none,33,21,12,0.6364,0,0.0,0,84686.03,1
txn_001743,cust_00847,5234.61,upi,success,none,32,25,7,0.7812,0,0.0,0,78144.05,1
txn_001744,cust_00477,1246.72,netbanking,success,none,6,4,2,0.6667,0,0.0,0,65661.75,1
txn_001745,cust_01355,1710.32,card,abandoned,none,18,14,4,0.7778,0,5.8,1,34501.67,1
txn_001746,cust_01647,374.35,upi,success,none,5,3,2,0.6,0,0.0,0,53221.69,1
txn_001747,cust_01058,851.86,wallet,success,none,8,7,1,0.875,0,0.0,0,10201.95,1
txn_001748,cust_01269,2491.68,card,abandoned,none,35,18,17,0.5143,0,4.61,1,27809.15,0
txn_001749,cust_01677,321.59,upi,success,none,24,17,7,0.7083,0,0.0,0,1568.52,1
txn_001750,cust_01140,994.35,card,failed,authentication_failed,39,37,2,0.9487,2,8.44,0,105861.52,0
txn_001751,cust_01620,9365.88,upi,success,none,10,10,0,1.0,0,0.0,0,88404.77,1
txn_001752,cust_00914,1147.84,upi,success,none,27,13,14,0.4815,0,0.0,0,37992.27,1
txn_001753,cust_02002,3765.47,upi,success,none,35,34,1,0.9714,0,0.0,0,5813.65,1
txn_001754,cust_01051,2360.2,wallet,success,none,36,24,12,0.6667,0,0.0,0,137006.74,1
txn_001755,cust_02336,984.67,netbanking,success,none,37,30,7,0.8108,0,0.0,0,8108.69,1
txn_001756,cust_00828,1147.05,upi,success,none,29,28,1,0.9655,0,0.0,0,53380.5,1
txn_001757,cust_00521,1582.66,upi,success,none,24,20,4,0.8333,0,0.0,0,80097.0,1
txn_001758,cust_00937,172.26,upi,failed,bank_decline,8,6,2,0.75,0,10.7,0,20170.85,0
txn_001759,cust_00991,3452.92,wallet,success,none,6,5,1,0.8333,0,0.0,0,52608.16,1
txn_001760,cust_00585,1189.89,wallet,success,none,15,9,6,0.6,0,0.0,0,141866.93,1
txn_001761,cust_02063,3575.7,card,failed,network_error,10,9,1,0.9,0,8.01,0,4539.19,0
txn_001762,cust_01399,1974.76,netbanking,abandoned,none,35,31,4,0.8857,0,2.52,1,60259.66,1
txn_001763,cust_00232,1138.47,wallet,success,none,37,21,16,0.5676,0,0.0,0,29970.85,1
txn_001764,cust_02071,1631.98,upi,success,none,25,23,2,0.92,0,0.0,0,101321.51,1
txn_001765,cust_01376,1637.48,wallet,success,none,35,30,5,0.8571,0,0.0,0,42881.67,1
txn_001766,cust_01007,5861.67,netbanking,success,none,13,10,3,0.7692,0,0.0,0,113630.75,1
txn_001767,cust_01301,1426.04,upi,success,none,6,4,2,0.6667,0,0.0,0,18294.33,1
txn_001768,cust_02122,1786.77,upi,success,none,9,8,1,0.8889,0,0.0,0,133803.26,1
txn_001769,cust_01318,379.22,netbanking,success,none,28,22,6,0.7857,0,0.0,0,59941.77,1
txn_001770,cust_00958,1277.88,upi,success,none,17,15,2,0.8824,0,0.0,0,145093.53,1
txn_001771,cust_01588,5734.81,upi,failed,insufficient_funds,35,31,4,0.8857,0,0.38,0,119432.09,0
txn_001772,cust_01952,2056.62,wallet,success,none,19,16,3,0.8421,0,0.0,0,82605.9,1
txn_001773,cust_01842,454.4,card,success,none,38,33,5,0.8684,0,0.0,0,46611.15,1
txn_001774,cust_01414,505.82,wallet,success,none,24,23,1,0.9583,0,0.0,0,100011.81,1
txn_001775,cust_01861,638.11,netbanking,success,none,8,6,2,0.75,0,0.0,0,63099.56,1
txn_001776,cust_00715,3639.61,wallet,abandoned,none,39,23,16,0.5897,0,6.19,1,131118.67,1
txn_001777,cust_00086,3218.08,wallet,failed,bank_decline,13,12,1,0.9231,0,6.49,0,107229.4,0
txn_001778,cust_02218,100.0,card,abandoned,none,8,6,2,0.75,0,0.96,1,78444.51,1
txn_001779,cust_00853,1234.74,wallet,success,none,9,8,1,0.8889,0,0.0,0,128071.12,1
txn_001780,cust_01853,1552.53,wallet,abandoned,none,9,8,1,0.8889,0,3.3,1,32467.34,1
txn_001781,cust_01634,511.76,card,failed,bank_decline,19,16,3,0.8421,1,3.12,0,19974.91,1
txn_001782,cust_00798,906.44,netbanking,failed,technical_error,7,5,2,0.7143,3,5.31,0,115953.7,0
txn_001783,cust_01610,5069.51,card,success,none,13,11,2,0.8462,0,0.0,0,125667.83,1
txn_001784,cust_01853,2015.94,netbanking,failed,technical_error,9,8,1,0.8889,3,0.81,0,32467.34,1
txn_001785,cust_02260,812.74,card,success,none,5,5,0,1.0,0,0.0,0,137957.44,1
txn_001786,cust_01769,1110.64,card,abandoned,none,33,32,1,0.9697,0,0.26,1,3987.8,1
txn_001787,cust_02325,1066.49,card,success,none,12,9,3,0.75,0,0.0,0,86140.05,1
txn_001788,cust_02308,1775.71,card,success,none,28,26,2,0.9286,0,0.0,0,72269.69,1
txn_001789,cust_00811,320.62,card,success,none,3,2,1,0.6667,0,0.0,0,113240.35,1
txn_001790,cust_00535,685.57,wallet,success,none,17,15,2,0.8824,0,0.0,0,88099.45,1
txn_001791,cust_02174,3772.14,upi,success,none,31,27,4,0.871,0,0.0,0,72374.15,1
txn_001792,cust_00352,1245.68,upi,success,none,12,11,1,0.9167,0,0.0,0,46037.87,1
txn_001793,cust_00217,572.55,netbanking,failed,network_error,1,1,0,1.0,2,2.92,0,46277.37,1
txn_001794,cust_00873,596.66,netbanking,failed,network_error,29,25,4,0.8621,2,8.21,0,70409.15,0
txn_001795,cust_01946,2754.09,netbanking,failed,network_error,22,16,6,0.7273,2,1.51,0,84462.48,0
txn_001796,cust_00623,798.07,card,success,none,36,32,4,0.8889,0,0.0,0,55766.6,1
txn_001797,cust_01679,2232.56,card,success,none,39,22,17,0.5641,0,0.0,0,72568.93,1
txn_001798,cust_01152,715.63,card,abandoned,none,15,15,0,1.0,0,4.68,1,111446.6,1
txn_001799,cust_01823,432.7,upi,failed,bank_decline,12,10,2,0.8333,3,6.67,0,117062.24,0
txn_001800,cust_00082,1710.34,netbanking,abandoned,none,36,25,11,0.6944,0,4.14,1,25603.92,1
txn_001801,cust_00082,1215.15,wallet,abandoned,none,36,25,11,0.6944,0,4.01,1,25603.92,0
txn_001802,cust_00349,2657.46,netbanking,success,none,34,32,2,0.9412,0,0.0,0,89921.82,1
txn_001803,cust_01230,3242.58,wallet,failed,insufficient_funds,6,6,0,1.0,1,13.47,0,1774.09,0
txn_001804,cust_00341,936.39,netbanking,success,none,36,24,12,0.6667,0,0.0,0,50287.9,1
txn_001805,cust_00066,1898.72,wallet,abandoned,none,12,11,1,0.9167,0,2.62,1,76644.57,1
txn_001806,cust_02103,907.95,netbanking,abandoned,none,23,21,2,0.913,0,6.34,1,20104.06,1
txn_001807,cust_01305,2524.12,card,success,none,23,18,5,0.7826,0,0.0,0,71948.22,1
txn_001808,cust_01256,1691.58,netbanking,success,none,40,36,4,0.9,0,0.0,0,57603.6,1
txn_001809,cust_00166,717.78,netbanking,failed,authentication_failed,17,13,4,0.7647,0,4.73,0,25075.71,1
txn_001810,cust_00044,660.12,upi,success,none,32,22,10,0.6875,0,0.0,0,59949.15,1
txn_001811,cust_01926,1752.27,wallet,success,none,31,24,7,0.7742,0,0.0,0,127928.8,1
txn_001812,cust_01108,4282.07,wallet,success,none,10,9,1,0.9,0,0.0,0,147868.64,1
txn_001813,cust_01739,3298.74,wallet,failed,bank_decline,15,15,0,1.0,2,10.1,0,21023.44,0
txn_001814,cust_02003,521.65,netbanking,success,none,29,27,2,0.931,0,0.0,0,16269.52,1
txn_001815,cust_00348,579.49,netbanking,failed,insufficient_funds,38,32,6,0.8421,0,11.37,0,146514.45,0
txn_001816,cust_00439,671.51,card,success,none,31,27,4,0.871,0,0.0,0,147056.45,1
txn_001817,cust_00631,737.63,card,failed,insufficient_funds,23,22,1,0.9565,0,10.15,0,1909.76,0
txn_001818,cust_01398,217.75,upi,success,none,23,12,11,0.5217,0,0.0,0,127665.83,1
txn_001819,cust_01888,2951.42,netbanking,failed,insufficient_funds,4,2,2,0.5,0,0.88,0,15871.53,1
txn_001820,cust_00333,849.05,card,success,none,16,8,8,0.5,0,0.0,0,103900.79,1
txn_001821,cust_00016,2126.16,wallet,failed,bank_decline,25,22,3,0.88,1,0.79,0,15410.74,1
txn_001822,cust_01313,976.76,card,success,none,36,19,17,0.5278,0,0.0,0,24860.22,1
txn_001823,cust_02029,1309.02,card,success,none,20,18,2,0.9,0,0.0,0,74092.09,1
txn_001824,cust_02425,675.07,upi,success,none,20,19,1,0.95,0,0.0,0,118073.08,1
txn_001825,cust_00326,1302.11,card,abandoned,none,23,18,5,0.7826,0,1.92,1,119877.02,0
txn_001826,cust_02357,560.46,card,success,none,22,21,1,0.9545,0,0.0,0,35004.47,1
txn_001827,cust_00311,1311.81,card,success,none,24,20,4,0.8333,0,0.0,0,95702.18,1
txn_001828,cust_00933,5751.54,card,success,none,36,27,9,0.75,0,0.0,0,44001.65,1
txn_001829,cust_01216,2254.32,wallet,success,none,40,36,4,0.9,0,0.0,0,143273.9,1
txn_001830,cust_01748,1791.94,netbanking,failed,bank_decline,11,8,3,0.7273,0,9.2,0,10776.93,0
txn_001831,cust_01031,357.9,netbanking,failed,insufficient_funds,26,22,4,0.8462,0,0.97,0,124221.48,1
txn_001832,cust_00248,2361.98,wallet,success,none,16,13,3,0.8125,0,0.0,0,126139.57,1
txn_001833,cust_01827,2603.09,upi,abandoned,none,18,11,7,0.6111,0,4.75,1,32197.97,1
txn_001834,cust_01481,1751.57,upi,success,none,11,8,3,0.7273,0,0.0,0,74965.53,1
txn_001835,cust_01307,1659.52,wallet,success,none,29,23,6,0.7931,0,0.0,0,48517.51,1
txn_001836,cust_01518,1164.23,wallet,success,none,13,12,1,0.9231,0,0.0,0,110137.04,1
txn_001837,cust_02237,2564.2,card,success,none,40,31,9,0.775,0,0.0,0,104861.55,1
txn_001838,cust_01446,5415.45,wallet,success,none,2,2,0,1.0,0,0.0,0,127335.92,1
txn_001839,cust_01652,1864.09,wallet,failed,authentication_failed,25,22,3,0.88,3,2.22,0,53333.44,0
txn_001840,cust_01580,506.88,wallet,abandoned,none,29,23,6,0.7931,0,6.13,1,132630.15,0
txn_001841,cust_01563,547.18,card,success,none,9,7,2,0.7778,0,0.0,0,19096.54,1
txn_001842,cust_00708,2769.0,card,success,none,11,9,2,0.8182,0,0.0,0,55220.8,1
txn_001843,cust_00389,511.02,upi,success,none,35,28,7,0.8,0,0.0,0,34496.61,1
txn_001844,cust_01382,1637.71,card,success,none,27,20,7,0.7407,0,0.0,0,137896.54,1
txn_001845,cust_01244,948.1,netbanking,success,none,11,10,1,0.9091,0,0.0,0,103112.08,1
txn_001846,cust_02045,458.41,wallet,success,none,16,11,5,0.6875,0,0.0,0,143875.63,1
txn_001847,cust_01997,3078.72,upi,success,none,4,3,1,0.75,0,0.0,0,30785.46,1
txn_001848,cust_01325,2715.61,wallet,success,none,21,19,2,0.9048,0,0.0,0,30364.07,1
txn_001849,cust_02125,345.28,wallet,failed,authentication_failed,2,2,0,1.0,3,0.28,0,127588.5,1
